scenario,fold100,pval100,neg_top100,v02fp_top1k,ltbp1_rank,gapdh_score,jaccard100,spearman
RAND_0499,28.8942857142857,8.35064971012568e-06,0,0,298,0,0.923076923076923,0.999377418597464
RAND_0500,28.8942857142857,8.35064971012568e-06,0,0,220,0,0.724137931034483,0.997868779344705
RAND_0501,21.6707142857143,0.000315516010147151,0,0,321,0,0.666666666666667,0.987455382304455
RAND_0502,28.8942857142857,8.35064971012568e-06,0,0,330,0,0.923076923076923,0.998312606065677
RAND_0503,21.6707142857143,0.000315516010147151,0,0,670,0,0.70940170940171,0.999101866377132
RAND_0504,21.6707142857143,0.000315516010147151,0,0,402,0,0.904761904761905,0.998874462050286
RAND_0505,28.8942857142857,8.35064971012568e-06,0,1,79,0,0.639344262295082,0.992491880555982
RAND_0506,28.8942857142857,8.35064971012568e-06,0,0,371,0,0.941747572815534,0.998766217361758
RAND_0507,28.8942857142857,8.35064971012568e-06,0,0,277,0,0.818181818181818,0.996450016975501
RAND_0508,21.6707142857143,0.000315516010147151,0,0,510,0,0.923076923076923,0.996056706023631
RAND_0509,28.8942857142857,8.35064971012568e-06,0,1,294,0,0.739130434782609,0.99699347418859
RAND_0510,21.6707142857143,0.000315516010147151,0,0,689,0,0.923076923076923,0.989869846998049
RAND_0511,28.8942857142857,8.35064971012568e-06,0,0,308,0,0.801801801801802,0.999442013923167
RAND_0512,28.8942857142857,8.35064971012568e-06,0,0,248,0,0.941747572815534,0.999715355637139
RAND_0513,28.8942857142857,8.35064971012568e-06,0,1,126,0,0.923076923076923,0.998835624528748
RAND_0514,21.6707142857143,0.000315516010147151,0,0,438,0,0.801801801801802,0.999672384148536
RAND_0515,21.6707142857143,0.000315516010147151,0,0,517,0,0.869158878504673,0.995001653816114
RAND_0516,21.6707142857143,0.000315516010147151,0,0,382,0,0.652892561983471,0.987018544648624
RAND_0517,28.8942857142857,8.35064971012568e-06,0,1,226,0,0.923076923076923,0.992818186259362
RAND_0518,28.8942857142857,8.35064971012568e-06,0,0,371,0,0.96078431372549,0.998895652367359
RAND_0519,28.8942857142857,8.35064971012568e-06,0,0,311,0,0.851851851851852,0.998117037767979
RAND_0520,28.8942857142857,8.35064971012568e-06,0,1,46,0,0.754385964912281,0.990714547635797
RAND_0521,28.8942857142857,8.35064971012568e-06,0,0,231,0,0.694915254237288,0.999351397087189
RAND_0522,28.8942857142857,8.35064971012568e-06,0,0,245,0,0.724137931034483,0.99644386269529
RAND_0523,21.6707142857143,0.000315516010147151,0,0,362,0,0.851851851851852,0.997298172696123
RAND_0524,21.6707142857143,0.000315516010147151,0,0,351,0,0.834862385321101,0.995310290426587
RAND_0525,28.8942857142857,8.35064971012568e-06,0,0,341,0,0.785714285714286,0.99677753594639
RAND_0526,28.8942857142857,8.35064971012568e-06,0,0,396,0,0.785714285714286,0.992937993983652
RAND_0527,28.8942857142857,8.35064971012568e-06,0,1,25,0,0.639344262295082,0.998281320637379
RAND_0528,28.8942857142857,8.35064971012568e-06,0,0,419,0,0.818181818181818,0.999701092829403
RAND_0529,21.6707142857143,0.000315516010147151,0,0,792,0,0.904761904761905,0.995792588735659
RAND_0530,21.6707142857143,0.000315516010147151,0,0,901,0,0.652892561983471,0.995023508517953
RAND_0531,28.8942857142857,8.35064971012568e-06,0,1,44,0,0.739130434782609,0.997677871213168
RAND_0532,28.8942857142857,8.35064971012568e-06,0,1,90,0,0.739130434782609,0.994374415038451
RAND_0533,36.1178571428571,1.59471074058841e-07,0,1,86,0,0.739130434782609,0.992950437380598
RAND_0534,28.8942857142857,8.35064971012568e-06,0,0,300,0,0.666666666666667,0.988124393274435
RAND_0535,28.8942857142857,8.35064971012568e-06,0,0,389,0,0.724137931034483,0.99923666540367
RAND_0536,28.8942857142857,8.35064971012568e-06,0,0,319,0,0.754385964912281,0.999012492405367
RAND_0537,21.6707142857143,0.000315516010147151,0,0,496,0,0.70940170940171,0.999198308766173
RAND_0538,28.8942857142857,8.35064971012568e-06,0,1,29,0,0.739130434782609,0.995985534413646
RAND_0539,28.8942857142857,8.35064971012568e-06,0,1,93,0,0.834862385321101,0.997794969994512
RAND_0540,21.6707142857143,0.000315516010147151,0,0,277,0,0.680672268907563,0.989663036027577
RAND_0541,28.8942857142857,8.35064971012568e-06,0,0,320,0,0.724137931034483,0.998226378985654
RAND_0542,28.8942857142857,8.35064971012568e-06,0,1,89,0,0.754385964912281,0.99744648389205
RAND_0543,28.8942857142857,8.35064971012568e-06,0,0,230,0,0.904761904761905,0.996879322098966
RAND_0544,28.8942857142857,8.35064971012568e-06,0,1,223,0,0.785714285714286,0.997360748515493
RAND_0545,28.8942857142857,8.35064971012568e-06,0,0,352,0,0.801801801801802,0.990381046619055
RAND_0546,21.6707142857143,0.000315516010147151,0,0,360,0,0.904761904761905,0.995349489034877
RAND_0547,21.6707142857143,0.000315516010147151,0,0,413,0,0.680672268907563,0.991058929687141
RAND_0548,28.8942857142857,8.35064971012568e-06,0,0,408,0,0.851851851851852,0.999258208826428
RAND_0549,21.6707142857143,0.000315516010147151,0,0,373,0,0.801801801801802,0.996499477368747
RAND_0550,28.8942857142857,8.35064971012568e-06,0,1,123,0,0.904761904761905,0.994535401372528
RAND_0551,28.8942857142857,8.35064971012568e-06,0,0,252,0,0.923076923076923,0.999165032180296
RAND_0552,21.6707142857143,0.000315516010147151,0,0,434,0,0.754385964912281,0.998259602728151
RAND_0553,28.8942857142857,8.35064971012568e-06,0,0,351,0,0.904761904761905,0.998775383041289
RAND_0554,28.8942857142857,8.35064971012568e-06,0,0,364,0,0.724137931034483,0.997893161311352
RAND_0555,21.6707142857143,0.000315516010147151,0,0,376,0,0.666666666666667,0.989188698337968
RAND_0556,28.8942857142857,8.35064971012568e-06,0,0,362,0,0.785714285714286,0.995312279390097
RAND_0557,28.8942857142857,8.35064971012568e-06,0,0,306,0,0.886792452830189,0.999654598003828
RAND_0558,28.8942857142857,8.35064971012568e-06,0,1,289,0,0.923076923076923,0.998170462563962
RAND_0559,28.8942857142857,8.35064971012568e-06,0,0,180,0,0.724137931034483,0.994159009972252
RAND_0560,28.8942857142857,8.35064971012568e-06,0,0,373,0,0.666666666666667,0.989146145359179
RAND_0561,28.8942857142857,8.35064971012568e-06,0,1,129,0,0.923076923076923,0.987344663223521
RAND_0562,21.6707142857143,0.000315516010147151,0,1,319,0,0.754385964912281,0.998266384256491
RAND_0563,28.8942857142857,8.35064971012568e-06,0,1,94,0,0.834862385321101,0.994175003598017
RAND_0564,21.6707142857143,0.000315516010147151,0,0,575,0,0.680672268907563,0.994105620171077
RAND_0565,28.8942857142857,8.35064971012568e-06,0,0,347,0,0.724137931034483,0.998863777518294
RAND_0566,28.8942857142857,8.35064971012568e-06,0,1,230,0,0.785714285714286,0.997113414619184
RAND_0567,28.8942857142857,8.35064971012568e-06,0,1,234,0,0.923076923076923,0.998459123906825
RAND_0568,21.6707142857143,0.000315516010147151,0,0,402,0,0.904761904761905,0.999249666923986
RAND_0569,28.8942857142857,8.35064971012568e-06,0,1,256,0,0.739130434782609,0.994327605218971
RAND_0570,28.8942857142857,8.35064971012568e-06,0,1,60,0,0.754385964912281,0.991122002428146
RAND_0571,28.8942857142857,8.35064971012568e-06,0,1,282,0,0.769911504424779,0.997842227102088
RAND_0572,21.6707142857143,0.000315516010147151,0,0,373,0,0.923076923076923,0.993031430905484
RAND_0573,28.8942857142857,8.35064971012568e-06,0,0,224,0,0.754385964912281,0.997968156062065
RAND_0574,28.8942857142857,8.35064971012568e-06,0,1,145,0,0.923076923076923,0.999220275353884
RAND_0575,28.8942857142857,8.35064971012568e-06,0,0,313,0,0.869158878504673,0.99940513715569
RAND_0576,14.4471428571429,0.00815293421191023,0,0,994,0,0.652892561983471,0.993761617983763
RAND_0577,28.8942857142857,8.35064971012568e-06,0,0,339,0,0.785714285714286,0.993353123295929
RAND_0578,21.6707142857143,0.000315516010147151,0,0,354,0,0.754385964912281,0.996539013793897
RAND_0579,28.8942857142857,8.35064971012568e-06,0,0,364,0,0.769911504424779,0.995100755061819
RAND_0580,28.8942857142857,8.35064971012568e-06,0,1,229,0,0.923076923076923,0.999306907506505
RAND_0581,28.8942857142857,8.35064971012568e-06,0,1,65,0,0.754385964912281,0.998427554108706
RAND_0582,28.8942857142857,8.35064971012568e-06,0,1,86,0,0.739130434782609,0.995375752432471
RAND_0583,21.6707142857143,0.000315516010147151,0,0,345,0,0.70940170940171,0.987475965526323
RAND_0584,28.8942857142857,8.35064971012568e-06,0,0,390,0,0.739130434782609,0.99287317864166
RAND_0585,21.6707142857143,0.000315516010147151,0,0,354,0,0.666666666666667,0.987494265576379
RAND_0586,28.8942857142857,8.35064971012568e-06,0,0,444,0,0.886792452830189,0.990773207797894
RAND_0587,21.6707142857143,0.000315516010147151,0,0,436,0,0.739130434782609,0.998257233621999
RAND_0588,28.8942857142857,8.35064971012568e-06,0,0,229,0,0.724137931034483,0.999336527747276
RAND_0589,28.8942857142857,8.35064971012568e-06,0,0,326,0,0.941747572815534,0.999203143006691
RAND_0590,28.8942857142857,8.35064971012568e-06,0,1,136,0,0.851851851851852,0.994570019486036
RAND_0591,28.8942857142857,8.35064971012568e-06,0,0,247,0,0.904761904761905,0.996684766653991
RAND_0592,21.6707142857143,0.000315516010147151,0,1,365,0,0.851851851851852,0.999119715139852
RAND_0593,28.8942857142857,8.35064971012568e-06,0,0,262,0,0.769911504424779,0.988078235249947
RAND_0594,28.8942857142857,8.35064971012568e-06,0,1,74,0,0.739130434782609,0.995261093275096
RAND_0595,21.6707142857143,0.000315516010147151,0,1,295,0,0.739130434782609,0.991322810427855
RAND_0596,21.6707142857143,0.000315516010147151,0,0,429,0,0.680672268907563,0.99770226910132
RAND_0597,28.8942857142857,8.35064971012568e-06,0,1,186,0,0.923076923076923,0.99871279459732
RAND_0598,28.8942857142857,8.35064971012568e-06,0,1,187,0,0.769911504424779,0.996920186550681
RAND_0599,28.8942857142857,8.35064971012568e-06,0,1,226,0,0.739130434782609,0.991704423617723
RAND_0600,28.8942857142857,8.35064971012568e-06,0,0,348,0,0.785714285714286,0.994112156120491
RAND_0601,21.6707142857143,0.000315516010147151,0,0,460,0,0.680672268907563,0.994101010102809
RAND_0602,21.6707142857143,0.000315516010147151,0,0,507,0,0.785714285714286,0.999733709116821
RAND_0603,21.6707142857143,0.000315516010147151,0,0,448,0,0.801801801801802,0.99963337731226
RAND_0604,28.8942857142857,8.35064971012568e-06,0,0,372,0,0.639344262295082,0.985503687249694
RAND_0605,28.8942857142857,8.35064971012568e-06,0,0,423,0,0.886792452830189,0.997843160881288
RAND_0606,21.6707142857143,0.000315516010147151,0,0,716,0,0.666666666666667,0.997659461720897
RAND_0607,21.6707142857143,0.000315516010147151,0,0,490,0,0.923076923076923,0.998947168933418
RAND_0608,21.6707142857143,0.000315516010147151,0,0,485,0,0.801801801801802,0.998106771554256
RAND_0609,21.6707142857143,0.000315516010147151,0,0,456,0,0.70940170940171,0.997776472739511
RAND_0610,21.6707142857143,0.000315516010147151,0,1,377,0,0.886792452830189,0.998398738980702
RAND_0611,14.4471428571429,0.00815293421191023,0,0,480,0,0.769911504424779,0.998848790755098
RAND_0612,14.4471428571429,0.00815293421191023,0,0,1030,0,0.818181818181818,0.989662068965871
RAND_0613,21.6707142857143,0.000315516010147151,0,0,365,0,0.666666666666667,0.990630191799975
RAND_0614,21.6707142857143,0.000315516010147151,0,0,386,0,0.680672268907563,0.986792947044121
RAND_0615,28.8942857142857,8.35064971012568e-06,0,0,423,0,0.801801801801802,0.999683671683622
RAND_0616,28.8942857142857,8.35064971012568e-06,0,0,167,0,0.70940170940171,0.992054893697705
RAND_0617,21.6707142857143,0.000315516010147151,0,0,627,0,0.666666666666667,0.99491749620101
RAND_0618,28.8942857142857,8.35064971012568e-06,0,1,27,0,0.724137931034483,0.998868803896504
RAND_0619,28.8942857142857,8.35064971012568e-06,0,0,273,0,0.694915254237288,0.992828055114553
RAND_0620,28.8942857142857,8.35064971012568e-06,0,1,79,0,0.652892561983471,0.994416529354502
RAND_0621,28.8942857142857,8.35064971012568e-06,0,0,324,0,0.785714285714286,0.997107803643675
RAND_0622,21.6707142857143,0.000315516010147151,0,0,488,0,0.851851851851852,0.997511788470634
RAND_0623,28.8942857142857,8.35064971012568e-06,0,0,360,0,0.769911504424779,0.996205655943012
RAND_0624,28.8942857142857,8.35064971012568e-06,0,1,285,0,0.739130434782609,0.992953322766103
RAND_0625,28.8942857142857,8.35064971012568e-06,0,1,239,0,0.923076923076923,0.998839884962372
RAND_0626,28.8942857142857,8.35064971012568e-06,0,0,244,0,0.680672268907563,0.984691292978516
RAND_0627,28.8942857142857,8.35064971012568e-06,0,0,319,0,0.785714285714286,0.996796947048236
RAND_0628,28.8942857142857,8.35064971012568e-06,0,0,303,0,0.769911504424779,0.999376740978636
RAND_0629,28.8942857142857,8.35064971012568e-06,0,0,130,0,0.694915254237288,0.996074591336742
RAND_0630,21.6707142857143,0.000315516010147151,0,0,424,0,0.739130434782609,0.999034078124885
RAND_0631,28.8942857142857,8.35064971012568e-06,0,0,230,0,0.904761904761905,0.998513542743427
RAND_0632,21.6707142857143,0.000315516010147151,0,0,420,0,0.801801801801802,0.995291176237899
RAND_0633,28.8942857142857,8.35064971012568e-06,0,0,212,0,0.666666666666667,0.99247259675653
RAND_0634,21.6707142857143,0.000315516010147151,0,0,368,0,0.785714285714286,0.992487353061298
RAND_0635,28.8942857142857,8.35064971012568e-06,0,1,142,0,0.818181818181818,0.999617654537837
RAND_0636,21.6707142857143,0.000315516010147151,0,1,349,0,0.70940170940171,0.995011803250844
RAND_0637,21.6707142857143,0.000315516010147151,0,0,430,0,0.70940170940171,0.999236081555141
RAND_0638,21.6707142857143,0.000315516010147151,0,1,316,0,0.923076923076923,0.99907770027662
RAND_0639,28.8942857142857,8.35064971012568e-06,0,1,248,0,0.923076923076923,0.999000834519685
RAND_0640,21.6707142857143,0.000315516010147151,0,0,276,0,0.6,0.978629900324381
RAND_0641,21.6707142857143,0.000315516010147151,0,0,428,0,0.801801801801802,0.989855031610158
RAND_0642,28.8942857142857,8.35064971012568e-06,0,1,113,0,0.754385964912281,0.997645788055316
RAND_0643,28.8942857142857,8.35064971012568e-06,0,1,305,0,0.739130434782609,0.992430219117462
RAND_0644,21.6707142857143,0.000315516010147151,0,0,393,0,0.70940170940171,0.998303517439734
RAND_0645,28.8942857142857,8.35064971012568e-06,0,0,375,0,0.769911504424779,0.995388599166494
RAND_0646,28.8942857142857,8.35064971012568e-06,0,0,119,0,0.70940170940171,0.98520084560883
RAND_0647,14.4471428571429,0.00815293421191023,0,0,545,0,0.769911504424779,0.999448302140217
RAND_0648,28.8942857142857,8.35064971012568e-06,0,1,111,0,0.739130434782609,0.995720872427911
RAND_0649,21.6707142857143,0.000315516010147151,0,0,479,0,0.680672268907563,0.996272327925302
RAND_0650,28.8942857142857,8.35064971012568e-06,0,1,139,0,0.923076923076923,0.999680763631883
RAND_0651,28.8942857142857,8.35064971012568e-06,0,0,321,0,0.724137931034483,0.998831651761852
RAND_0652,21.6707142857143,0.000315516010147151,0,1,329,0,0.923076923076923,0.999375762911762
RAND_0653,21.6707142857143,0.000315516010147151,0,0,327,0,0.70940170940171,0.995385270451503
RAND_0654,28.8942857142857,8.35064971012568e-06,0,1,140,0,0.941747572815534,0.996755933736534
RAND_0655,28.8942857142857,8.35064971012568e-06,0,1,254,0,0.923076923076923,0.99126084383391
RAND_0656,28.8942857142857,8.35064971012568e-06,0,1,46,0,0.754385964912281,0.98613091931165
RAND_0657,28.8942857142857,8.35064971012568e-06,0,1,256,0,0.941747572815534,0.997564437495158
RAND_0658,21.6707142857143,0.000315516010147151,0,1,340,0,0.769911504424779,0.996429550817042
RAND_0659,21.6707142857143,0.000315516010147151,0,0,481,0,0.851851851851852,0.99635607975967
RAND_0660,28.8942857142857,8.35064971012568e-06,0,1,226,0,0.785714285714286,0.997443511504192
RAND_0661,28.8942857142857,8.35064971012568e-06,0,1,77,0,0.834862385321101,0.995962157661115
RAND_0662,21.6707142857143,0.000315516010147151,0,0,401,0,0.754385964912281,0.998860327171821
RAND_0663,28.8942857142857,8.35064971012568e-06,0,0,371,0,0.754385964912281,0.998518931293815
RAND_0664,28.8942857142857,8.35064971012568e-06,0,0,242,0,0.923076923076923,0.999255176589264
RAND_0665,28.8942857142857,8.35064971012568e-06,0,0,338,0,0.869158878504673,0.997614599578134
RAND_0666,28.8942857142857,8.35064971012568e-06,0,0,351,0,0.904761904761905,0.998398751970979
RAND_0667,28.8942857142857,8.35064971012568e-06,0,0,282,0,0.834862385321101,0.998998284112681
RAND_0668,28.8942857142857,8.35064971012568e-06,0,1,57,0,0.739130434782609,0.995794757003302
RAND_0669,36.1178571428571,1.59471074058841e-07,0,1,70,0,0.739130434782609,0.991945356325684
RAND_0670,28.8942857142857,8.35064971012568e-06,0,0,362,0,0.941747572815534,0.999141836891141
RAND_0671,28.8942857142857,8.35064971012568e-06,0,0,214,0,0.869158878504673,0.998081998788065
RAND_0672,28.8942857142857,8.35064971012568e-06,0,1,31,0,0.739130434782609,0.997387899947705
RAND_0673,28.8942857142857,8.35064971012568e-06,0,1,151,0,0.739130434782609,0.995048299742178
RAND_0674,28.8942857142857,8.35064971012568e-06,0,0,325,0,0.941747572815534,0.999731360564097
RAND_0675,28.8942857142857,8.35064971012568e-06,0,1,228,0,0.869158878504673,0.998045619632948
RAND_0676,28.8942857142857,8.35064971012568e-06,0,0,234,0,0.724137931034483,0.992048674071407
RAND_0677,28.8942857142857,8.35064971012568e-06,0,0,398,0,0.769911504424779,0.998636679803781
RAND_0678,21.6707142857143,0.000315516010147151,0,0,388,0,0.70940170940171,0.99904451693284
RAND_0679,28.8942857142857,8.35064971012568e-06,0,0,378,0,0.70940170940171,0.998205020259331
RAND_0680,21.6707142857143,0.000315516010147151,0,0,519,0,0.680672268907563,0.997740708614232
RAND_0681,21.6707142857143,0.000315516010147151,0,0,445,0,0.801801801801802,0.996447961516632
RAND_0682,21.6707142857143,0.000315516010147151,0,0,501,0,0.70940170940171,0.999343550315491
RAND_0683,21.6707142857143,0.000315516010147151,0,0,431,0,0.785714285714286,0.999624016331632
RAND_0684,21.6707142857143,0.000315516010147151,0,0,419,0,0.785714285714286,0.994088634228604
RAND_0685,28.8942857142857,8.35064971012568e-06,0,0,232,0,0.834862385321101,0.999808640425296
RAND_0686,21.6707142857143,0.000315516010147151,0,0,389,0,0.724137931034483,0.993180496001839
RAND_0687,28.8942857142857,8.35064971012568e-06,0,0,393,0,0.801801801801802,0.996398614913105
RAND_0688,28.8942857142857,8.35064971012568e-06,0,0,377,0,0.739130434782609,0.991132375530141
RAND_0689,28.8942857142857,8.35064971012568e-06,0,0,339,0,0.769911504424779,0.997205750681777
RAND_0690,28.8942857142857,8.35064971012568e-06,0,0,175,0,0.904761904761905,0.993482694136411
RAND_0691,21.6707142857143,0.000315516010147151,0,0,315,0,0.70940170940171,0.99232303924857
RAND_0692,28.8942857142857,8.35064971012568e-06,0,0,297,0,0.70940170940171,0.992232461795538
RAND_0693,7.22357142857143,0.129958714220974,0,0,630,0,0.612903225806452,0.988422381398323
RAND_0694,21.6707142857143,0.000315516010147151,0,0,464,0,0.923076923076923,0.98856075252471
RAND_0695,28.8942857142857,8.35064971012568e-06,0,1,150,0,0.724137931034483,0.98513645413993
RAND_0696,28.8942857142857,8.35064971012568e-06,0,0,314,0,0.724137931034483,0.998277129659366
RAND_0697,21.6707142857143,0.000315516010147151,0,0,402,0,0.785714285714286,0.992262948983493
RAND_0698,21.6707142857143,0.000315516010147151,0,0,455,0,0.941747572815534,0.993834838011865
RAND_0699,21.6707142857143,0.000315516010147151,0,0,461,0,0.666666666666667,0.989085474948788
RAND_0700,21.6707142857143,0.000315516010147151,0,0,567,0,0.70940170940171,0.998853144372774
RAND_0701,28.8942857142857,8.35064971012568e-06,0,1,148,0,0.754385964912281,0.994558314956088
RAND_0702,21.6707142857143,0.000315516010147151,0,0,373,0,0.639344262295082,0.982580861658919
RAND_0703,21.6707142857143,0.000315516010147151,0,1,351,0,0.680672268907563,0.991099610794851
RAND_0704,21.6707142857143,0.000315516010147151,0,0,435,0,0.680672268907563,0.997332623538046
RAND_0705,28.8942857142857,8.35064971012568e-06,0,1,90,0,0.851851851851852,0.996440122122342
RAND_0706,21.6707142857143,0.000315516010147151,0,0,456,0,0.680672268907563,0.994687807280271
RAND_0707,21.6707142857143,0.000315516010147151,0,0,406,0,0.680672268907563,0.996522740772693
RAND_0708,28.8942857142857,8.35064971012568e-06,0,0,302,0,0.818181818181818,0.995608917616389
RAND_0709,21.6707142857143,0.000315516010147151,0,0,506,0,0.612903225806452,0.982734056653445
RAND_0710,28.8942857142857,8.35064971012568e-06,0,0,241,0,0.680672268907563,0.985378120473504
RAND_0711,28.8942857142857,8.35064971012568e-06,0,1,88,0,0.724137931034483,0.992994279003008
RAND_0712,28.8942857142857,8.35064971012568e-06,0,0,139,0,0.680672268907563,0.984190136066491
RAND_0713,28.8942857142857,8.35064971012568e-06,0,0,396,0,0.739130434782609,0.999562543600395
RAND_0714,14.4471428571429,0.00815293421191023,0,0,610,0,0.680672268907563,0.99573077123968
RAND_0715,21.6707142857143,0.000315516010147151,0,0,455,0,0.666666666666667,0.987333599500811
RAND_0716,28.8942857142857,8.35064971012568e-06,0,0,339,0,0.818181818181818,0.991995572708947
RAND_0717,28.8942857142857,8.35064971012568e-06,0,1,150,0,0.739130434782609,0.994578403282061
RAND_0718,28.8942857142857,8.35064971012568e-06,0,1,223,0,0.739130434782609,0.994247393298979
RAND_0719,28.8942857142857,8.35064971012568e-06,0,1,102,0,0.904761904761905,0.996294284088286
RAND_0720,21.6707142857143,0.000315516010147151,0,0,549,0,0.70940170940171,0.994576977044821
RAND_0721,21.6707142857143,0.000315516010147151,0,0,332,0,0.70940170940171,0.996505963551121
RAND_0722,21.6707142857143,0.000315516010147151,0,0,501,0,0.834862385321101,0.996177356751901
RAND_0723,28.8942857142857,8.35064971012568e-06,0,0,372,0,0.769911504424779,0.998820942758453
RAND_0724,21.6707142857143,0.000315516010147151,0,0,407,0,0.694915254237288,0.997576973965872
RAND_0725,21.6707142857143,0.000315516010147151,0,0,359,0,0.785714285714286,0.995771603476902
RAND_0726,28.8942857142857,8.35064971012568e-06,0,1,212,0,0.724137931034483,0.98629891546745
RAND_0727,28.8942857142857,8.35064971012568e-06,0,0,431,0,0.801801801801802,0.996838470393742
RAND_0728,28.8942857142857,8.35064971012568e-06,0,1,79,0,0.694915254237288,0.998786948880583
RAND_0729,28.8942857142857,8.35064971012568e-06,0,1,162,0,0.904761904761905,0.997816425433971
RAND_0730,21.6707142857143,0.000315516010147151,0,0,408,0,0.886792452830189,0.992057317342124
RAND_0731,28.8942857142857,8.35064971012568e-06,0,1,32,0,0.680672268907563,0.999072687451715
RAND_0732,14.4471428571429,0.00815293421191023,0,0,796,0,0.666666666666667,0.995749452709349
RAND_0733,28.8942857142857,8.35064971012568e-06,0,0,321,0,0.724137931034483,0.998810471590893
RAND_0734,28.8942857142857,8.35064971012568e-06,0,1,223,0,0.724137931034483,0.991138862147846
RAND_0735,21.6707142857143,0.000315516010147151,0,0,392,0,0.70940170940171,0.99765948672631
RAND_0736,28.8942857142857,8.35064971012568e-06,0,0,360,0,0.851851851851852,0.994792722232232
RAND_0737,28.8942857142857,8.35064971012568e-06,0,1,224,0,0.739130434782609,0.994566767731762
RAND_0738,28.8942857142857,8.35064971012568e-06,0,0,421,0,0.694915254237288,0.999041691222509
RAND_0739,21.6707142857143,0.000315516010147151,0,0,485,0,0.886792452830189,0.998036748092065
RAND_0740,21.6707142857143,0.000315516010147151,0,0,381,0,0.923076923076923,0.993294176308744
RAND_0741,21.6707142857143,0.000315516010147151,0,0,383,0,0.694915254237288,0.994524162716407
RAND_0742,28.8942857142857,8.35064971012568e-06,0,1,146,0,0.724137931034483,0.989384360713598
RAND_0743,28.8942857142857,8.35064971012568e-06,0,1,62,0,0.818181818181818,0.993762746663555
RAND_0744,21.6707142857143,0.000315516010147151,0,0,387,0,0.904761904761905,0.998059634000182
RAND_0745,28.8942857142857,8.35064971012568e-06,0,0,321,0,0.851851851851852,0.999334779016828
RAND_0746,21.6707142857143,0.000315516010147151,0,0,420,0,0.869158878504673,0.997519084537003
RAND_0747,14.4471428571429,0.00815293421191023,0,0,1101,0,0.70940170940171,0.992691730827482
RAND_0748,21.6707142857143,0.000315516010147151,0,0,599,0,0.680672268907563,0.997636949106214
RAND_0749,21.6707142857143,0.000315516010147151,0,0,427,0,0.785714285714286,0.999608547471272
RAND_0750,28.8942857142857,8.35064971012568e-06,0,1,308,0,0.818181818181818,0.997676805476434
RAND_0751,28.8942857142857,8.35064971012568e-06,0,1,143,0,0.754385964912281,0.996423449473081
RAND_0752,21.6707142857143,0.000315516010147151,0,0,429,0,0.70940170940171,0.998828430236963
RAND_0753,28.8942857142857,8.35064971012568e-06,0,1,101,0,0.739130434782609,0.993482045533846
