scenario,fold100,pval100,neg_top100,v02fp_top1k,ltbp1_rank,gapdh_score,jaccard100,spearman
RAND_0754,28.8942857142857,8.35064971012568e-06,0,0,232,0,0.904761904761905,0.997220940042218
RAND_0755,28.8942857142857,8.35064971012568e-06,0,1,77,0,0.680672268907563,0.992684180504588
RAND_0756,21.6707142857143,0.000315516010147151,0,0,392,0,0.70940170940171,0.998564742144729
RAND_0757,28.8942857142857,8.35064971012568e-06,0,0,311,0,0.694915254237288,0.998255979102524
RAND_0758,28.8942857142857,8.35064971012568e-06,0,1,168,0,0.923076923076923,0.996410830968592
RAND_0759,21.6707142857143,0.000315516010147151,0,0,310,0,0.70940170940171,0.995384639651074
RAND_0760,28.8942857142857,8.35064971012568e-06,0,1,89,0,0.652892561983471,0.999278669679652
RAND_0761,28.8942857142857,8.35064971012568e-06,0,0,353,0,0.739130434782609,0.991638973580539
RAND_0762,14.4471428571429,0.00815293421191023,0,0,1059,0,0.680672268907563,0.998274826694505
RAND_0763,28.8942857142857,8.35064971012568e-06,0,0,310,0,0.904761904761905,0.998625232357106
RAND_0764,14.4471428571429,0.00815293421191023,0,0,906,0,0.834862385321101,0.993667929370958
RAND_0765,28.8942857142857,8.35064971012568e-06,0,0,139,0,0.652892561983471,0.980722826821773
RAND_0766,28.8942857142857,8.35064971012568e-06,0,0,130,0,0.904761904761905,0.994665182948044
RAND_0767,14.4471428571429,0.00815293421191023,0,0,538,0,0.652892561983471,0.98734541617783
RAND_0768,28.8942857142857,8.35064971012568e-06,0,1,96,0,0.851851851851852,0.998660683334283
RAND_0769,21.6707142857143,0.000315516010147151,0,0,430,0,0.941747572815534,0.997076636567366
RAND_0770,21.6707142857143,0.000315516010147151,0,0,344,0,0.904761904761905,0.993065190424359
RAND_0771,28.8942857142857,8.35064971012568e-06,0,0,239,0,0.851851851851852,0.993230316883983
RAND_0772,28.8942857142857,8.35064971012568e-06,0,1,134,0,0.869158878504673,0.997429686778752
RAND_0773,21.6707142857143,0.000315516010147151,0,0,331,0,0.680672268907563,0.982737870309762
RAND_0774,14.4471428571429,0.00815293421191023,0,0,486,0,0.785714285714286,0.998328769685297
RAND_0775,36.1178571428571,1.59471074058841e-07,0,1,72,0,0.785714285714286,0.993965281841926
RAND_0776,21.6707142857143,0.000315516010147151,0,0,424,0,0.869158878504673,0.998893639675407
RAND_0777,21.6707142857143,0.000315516010147151,0,0,355,0,0.666666666666667,0.987077236705973
RAND_0778,21.6707142857143,0.000315516010147151,0,0,512,0,0.869158878504673,0.992675545423898
RAND_0779,21.6707142857143,0.000315516010147151,0,0,347,0,0.694915254237288,0.990881469603637
RAND_0780,28.8942857142857,8.35064971012568e-06,0,0,395,0,0.739130434782609,0.99910112695291
RAND_0781,28.8942857142857,8.35064971012568e-06,0,1,150,0,0.923076923076923,0.998543700083983
RAND_0782,28.8942857142857,8.35064971012568e-06,0,1,344,0,0.851851851851852,0.997894989022453
RAND_0783,21.6707142857143,0.000315516010147151,0,0,422,0,0.70940170940171,0.995173229710371
RAND_0784,21.6707142857143,0.000315516010147151,0,0,428,0,0.769911504424779,0.998459974224364
RAND_0785,21.6707142857143,0.000315516010147151,0,0,398,0,0.923076923076923,0.999763280826892
RAND_0786,28.8942857142857,8.35064971012568e-06,0,0,188,0,0.739130434782609,0.999366906561029
RAND_0787,28.8942857142857,8.35064971012568e-06,0,0,321,0,0.923076923076923,0.999276329856766
RAND_0788,21.6707142857143,0.000315516010147151,0,0,421,0,0.680672268907563,0.997288822366593
RAND_0789,28.8942857142857,8.35064971012568e-06,0,0,330,0,0.801801801801802,0.999842597375488
RAND_0790,28.8942857142857,8.35064971012568e-06,0,0,136,0,0.724137931034483,0.982884279782511
RAND_0791,21.6707142857143,0.000315516010147151,0,0,497,0,0.680672268907563,0.996522420554815
RAND_0792,28.8942857142857,8.35064971012568e-06,0,1,93,0,0.739130434782609,0.994198924990265
RAND_0793,21.6707142857143,0.000315516010147151,0,0,465,0,0.739130434782609,0.994601307868781
RAND_0794,28.8942857142857,8.35064971012568e-06,0,0,392,0,0.739130434782609,0.991192047366666
RAND_0795,21.6707142857143,0.000315516010147151,0,1,319,0,0.886792452830189,0.999213717945554
RAND_0796,28.8942857142857,8.35064971012568e-06,0,1,111,0,0.739130434782609,0.994652439149487
RAND_0797,28.8942857142857,8.35064971012568e-06,0,0,351,0,0.70940170940171,0.995294942274808
RAND_0798,28.8942857142857,8.35064971012568e-06,0,0,343,0,0.694915254237288,0.991163074776536
RAND_0799,21.6707142857143,0.000315516010147151,0,0,529,0,0.680672268907563,0.997185816584872
RAND_0800,21.6707142857143,0.000315516010147151,0,0,441,0,0.70940170940171,0.998666558718235
RAND_0801,21.6707142857143,0.000315516010147151,0,0,401,0,0.680672268907563,0.994531080718115
RAND_0802,28.8942857142857,8.35064971012568e-06,0,1,33,0,0.666666666666667,0.996870458324388
RAND_0803,28.8942857142857,8.35064971012568e-06,0,0,318,0,0.785714285714286,0.997058454335292
RAND_0804,28.8942857142857,8.35064971012568e-06,0,0,359,0,0.769911504424779,0.994894347805711
RAND_0805,21.6707142857143,0.000315516010147151,0,0,437,0,0.694915254237288,0.994610848316067
RAND_0806,14.4471428571429,0.00815293421191023,0,0,494,0,0.739130434782609,0.993510458352153
RAND_0807,28.8942857142857,8.35064971012568e-06,0,0,328,0,0.886792452830189,0.999847389040634
RAND_0808,28.8942857142857,8.35064971012568e-06,0,1,140,0,0.724137931034483,0.990859294521397
RAND_0809,28.8942857142857,8.35064971012568e-06,0,0,374,0,0.941747572815534,0.998793879170234
RAND_0810,28.8942857142857,8.35064971012568e-06,0,0,302,0,0.724137931034483,0.997510340246275
RAND_0811,28.8942857142857,8.35064971012568e-06,0,0,321,0,0.851851851851852,0.996208746549356
RAND_0812,28.8942857142857,8.35064971012568e-06,0,0,246,0,0.724137931034483,0.992384013496784
RAND_0813,21.6707142857143,0.000315516010147151,0,0,480,0,0.666666666666667,0.993204879140977
RAND_0814,28.8942857142857,8.35064971012568e-06,0,1,61,0,0.754385964912281,0.995922573610753
RAND_0815,28.8942857142857,8.35064971012568e-06,0,0,161,0,0.652892561983471,0.988230414489543
RAND_0816,28.8942857142857,8.35064971012568e-06,0,1,308,0,0.941747572815534,0.999280500014348
RAND_0817,21.6707142857143,0.000315516010147151,0,0,326,0,0.70940170940171,0.99765608175874
RAND_0818,28.8942857142857,8.35064971012568e-06,0,1,304,0,0.886792452830189,0.997736527091608
RAND_0819,28.8942857142857,8.35064971012568e-06,0,0,310,0,0.96078431372549,0.999428923670784
RAND_0820,28.8942857142857,8.35064971012568e-06,0,0,420,0,0.941747572815534,0.996083258771232
RAND_0821,21.6707142857143,0.000315516010147151,0,0,412,0,0.886792452830189,0.996185009725845
RAND_0822,21.6707142857143,0.000315516010147151,0,0,430,0,0.754385964912281,0.99738523189685
RAND_0823,14.4471428571429,0.00815293421191023,0,0,613,0,0.70940170940171,0.998708270521435
RAND_0824,28.8942857142857,8.35064971012568e-06,0,0,249,0,0.680672268907563,0.980177516114378
RAND_0825,28.8942857142857,8.35064971012568e-06,0,0,357,0,0.869158878504673,0.993463077453853
RAND_0826,14.4471428571429,0.00815293421191023,0,0,531,0,0.739130434782609,0.999304069281858
RAND_0827,28.8942857142857,8.35064971012568e-06,0,0,378,0,0.785714285714286,0.994129120011999
RAND_0828,28.8942857142857,8.35064971012568e-06,0,0,365,0,0.801801801801802,0.997106437749116
RAND_0829,28.8942857142857,8.35064971012568e-06,0,1,127,0,0.754385964912281,0.995835299733797
RAND_0830,21.6707142857143,0.000315516010147151,0,0,397,0,0.70940170940171,0.998137095139016
RAND_0831,28.8942857142857,8.35064971012568e-06,0,1,77,0,0.886792452830189,0.99350506292934
RAND_0832,21.6707142857143,0.000315516010147151,0,0,447,0,0.680672268907563,0.998296235553546
RAND_0833,21.6707142857143,0.000315516010147151,0,0,497,0,0.70940170940171,0.999083108585231
RAND_0834,28.8942857142857,8.35064971012568e-06,0,1,183,0,0.769911504424779,0.995802409083367
RAND_0835,28.8942857142857,8.35064971012568e-06,0,1,129,0,0.754385964912281,0.984290351707327
RAND_0836,28.8942857142857,8.35064971012568e-06,0,1,232,0,0.818181818181818,0.998701715614807
RAND_0837,21.6707142857143,0.000315516010147151,0,0,385,0,0.941747572815534,0.999542543037152
RAND_0838,28.8942857142857,8.35064971012568e-06,0,0,248,0,0.923076923076923,0.998901719453672
RAND_0839,21.6707142857143,0.000315516010147151,0,0,470,0,0.680672268907563,0.99354580810036
RAND_0840,28.8942857142857,8.35064971012568e-06,0,1,123,0,0.739130434782609,0.996777802357356
RAND_0841,21.6707142857143,0.000315516010147151,0,0,389,0,0.886792452830189,0.995010977497582
RAND_0842,21.6707142857143,0.000315516010147151,0,0,416,0,0.96078431372549,0.99203110787914
RAND_0843,21.6707142857143,0.000315516010147151,0,0,362,0,0.70940170940171,0.997018084477642
RAND_0844,28.8942857142857,8.35064971012568e-06,0,0,348,0,0.834862385321101,0.999707685023582
RAND_0845,28.8942857142857,8.35064971012568e-06,0,1,138,0,0.769911504424779,0.996230250333774
RAND_0846,28.8942857142857,8.35064971012568e-06,0,0,139,0,0.869158878504673,0.996832839474268
RAND_0847,28.8942857142857,8.35064971012568e-06,0,1,239,0,0.739130434782609,0.996805513851611
RAND_0848,14.4471428571429,0.00815293421191023,0,0,1161,0,0.785714285714286,0.996293384647996
RAND_0849,28.8942857142857,8.35064971012568e-06,0,1,103,0,0.680672268907563,0.995726356762729
RAND_0850,21.6707142857143,0.000315516010147151,0,0,520,0,0.680672268907563,0.99682705368724
RAND_0851,21.6707142857143,0.000315516010147151,0,0,385,0,0.869158878504673,0.998158634005309
RAND_0852,28.8942857142857,8.35064971012568e-06,0,0,301,0,0.754385964912281,0.998721128748197
RAND_0853,21.6707142857143,0.000315516010147151,0,0,597,0,0.666666666666667,0.993503856778042
RAND_0854,28.8942857142857,8.35064971012568e-06,0,0,400,0,0.904761904761905,0.998029219895596
RAND_0855,28.8942857142857,8.35064971012568e-06,0,1,247,0,0.724137931034483,0.986552937023126
RAND_0856,28.8942857142857,8.35064971012568e-06,0,1,148,0,0.769911504424779,0.992898592749095
RAND_0857,14.4471428571429,0.00815293421191023,0,0,476,0,0.626016260162602,0.979671554767498
RAND_0858,28.8942857142857,8.35064971012568e-06,0,1,159,0,0.739130434782609,0.994410946338852
RAND_0859,28.8942857142857,8.35064971012568e-06,0,1,150,0,0.923076923076923,0.998727774035346
RAND_0860,28.8942857142857,8.35064971012568e-06,0,0,323,0,0.724137931034483,0.996301732172243
RAND_0861,28.8942857142857,8.35064971012568e-06,0,1,244,0,0.904761904761905,0.994634877159615
RAND_0862,21.6707142857143,0.000315516010147151,0,0,414,0,0.724137931034483,0.999165365167884
RAND_0863,21.6707142857143,0.000315516010147151,0,1,352,0,0.941747572815534,0.999780031603557
RAND_0864,28.8942857142857,8.35064971012568e-06,0,1,116,0,0.724137931034483,0.991434810345474
RAND_0865,36.1178571428571,1.59471074058841e-07,0,1,30,0,0.739130434782609,0.993195539346457
RAND_0866,28.8942857142857,8.35064971012568e-06,0,0,242,0,0.754385964912281,0.999312998419935
RAND_0867,28.8942857142857,8.35064971012568e-06,0,1,93,0,0.834862385321101,0.998042313758324
RAND_0868,21.6707142857143,0.000315516010147151,0,1,331,0,0.639344262295082,0.974276006386943
RAND_0869,28.8942857142857,8.35064971012568e-06,0,0,353,0,0.801801801801802,0.994955876566949
RAND_0870,28.8942857142857,8.35064971012568e-06,0,0,308,0,0.923076923076923,0.997823425301125
RAND_0871,21.6707142857143,0.000315516010147151,0,0,495,0,0.70940170940171,0.998374381531898
RAND_0872,21.6707142857143,0.000315516010147151,0,0,441,0,0.834862385321101,0.999832528598886
RAND_0873,21.6707142857143,0.000315516010147151,0,0,511,0,0.680672268907563,0.997698384364158
RAND_0874,28.8942857142857,8.35064971012568e-06,0,0,356,0,0.98019801980198,0.999430039813044
RAND_0875,14.4471428571429,0.00815293421191023,0,0,462,0,0.666666666666667,0.993462845364383
RAND_0876,28.8942857142857,8.35064971012568e-06,0,0,342,0,0.801801801801802,0.993649539671736
RAND_0877,28.8942857142857,8.35064971012568e-06,0,0,306,0,0.724137931034483,0.99288854003911
RAND_0878,28.8942857142857,8.35064971012568e-06,0,0,342,0,0.801801801801802,0.994100659504631
RAND_0879,28.8942857142857,8.35064971012568e-06,0,1,162,0,0.851851851851852,0.997749926191023
RAND_0880,28.8942857142857,8.35064971012568e-06,0,0,146,0,0.739130434782609,0.99649774906403
RAND_0881,21.6707142857143,0.000315516010147151,0,0,339,0,0.70940170940171,0.995909966343608
RAND_0882,21.6707142857143,0.000315516010147151,0,0,765,0,0.739130434782609,0.991198572717221
RAND_0883,21.6707142857143,0.000315516010147151,0,0,383,0,0.801801801801802,0.988790054929561
RAND_0884,21.6707142857143,0.000315516010147151,0,0,444,0,0.769911504424779,0.999102207636008
RAND_0885,28.8942857142857,8.35064971012568e-06,0,1,147,0,0.754385964912281,0.988532401169336
RAND_0886,21.6707142857143,0.000315516010147151,0,1,348,0,0.694915254237288,0.983925885004203
RAND_0887,28.8942857142857,8.35064971012568e-06,0,1,238,0,0.941747572815534,0.999702347488184
RAND_0888,28.8942857142857,8.35064971012568e-06,0,0,369,0,0.785714285714286,0.991228181726453
RAND_0889,28.8942857142857,8.35064971012568e-06,0,1,40,0,0.739130434782609,0.992568198759383
RAND_0890,28.8942857142857,8.35064971012568e-06,0,0,324,0,0.785714285714286,0.99880848112404
RAND_0891,28.8942857142857,8.35064971012568e-06,0,1,88,0,0.739130434782609,0.99730518827002
RAND_0892,21.6707142857143,0.000315516010147151,0,0,384,0,0.694915254237288,0.992347323126434
RAND_0893,21.6707142857143,0.000315516010147151,0,1,310,0,0.754385964912281,0.996171772575368
RAND_0894,28.8942857142857,8.35064971012568e-06,0,0,349,0,0.851851851851852,0.995087011714255
RAND_0895,28.8942857142857,8.35064971012568e-06,0,0,274,0,0.96078431372549,0.999829765227955
RAND_0896,28.8942857142857,8.35064971012568e-06,0,0,117,0,0.869158878504673,0.995141397367025
RAND_0897,28.8942857142857,8.35064971012568e-06,0,0,321,0,0.941747572815534,0.999429200750262
RAND_0898,28.8942857142857,8.35064971012568e-06,0,0,293,0,0.801801801801802,0.995247154847003
RAND_0899,28.8942857142857,8.35064971012568e-06,0,1,135,0,0.923076923076923,0.998968007979001
RAND_0900,28.8942857142857,8.35064971012568e-06,0,0,408,0,0.739130434782609,0.991426930453793
RAND_0901,21.6707142857143,0.000315516010147151,0,0,429,0,0.904761904761905,0.990634743162407
RAND_0902,28.8942857142857,8.35064971012568e-06,0,0,238,0,0.739130434782609,0.999358515526901
RAND_0903,28.8942857142857,8.35064971012568e-06,0,1,146,0,0.739130434782609,0.997375186645536
RAND_0904,28.8942857142857,8.35064971012568e-06,0,1,73,0,0.834862385321101,0.997617406203554
RAND_0905,14.4471428571429,0.00815293421191023,0,0,496,0,0.739130434782609,0.993674069732186
RAND_0906,28.8942857142857,8.35064971012568e-06,0,0,366,0,0.941747572815534,0.999069515525538
RAND_0907,28.8942857142857,8.35064971012568e-06,0,0,516,0,0.801801801801802,0.991029441142705
RAND_0908,28.8942857142857,8.35064971012568e-06,0,0,54,0,0.680672268907563,0.998022353309382
RAND_0909,28.8942857142857,8.35064971012568e-06,0,0,289,0,0.801801801801802,0.99727878532272
RAND_0910,21.6707142857143,0.000315516010147151,0,0,387,0,0.70940170940171,0.998259596987586
RAND_0911,28.8942857142857,8.35064971012568e-06,0,1,136,0,0.739130434782609,0.994033213573468
RAND_0912,28.8942857142857,8.35064971012568e-06,0,1,247,0,0.754385964912281,0.997035613179203
RAND_0913,21.6707142857143,0.000315516010147151,0,0,692,0,0.666666666666667,0.993749153255598
RAND_0914,21.6707142857143,0.000315516010147151,0,1,367,0,0.724137931034483,0.993578212102967
RAND_0915,28.8942857142857,8.35064971012568e-06,0,1,65,0,0.739130434782609,0.996453801882558
RAND_0916,28.8942857142857,8.35064971012568e-06,0,1,126,0,0.769911504424779,0.998181256033184
RAND_0917,28.8942857142857,8.35064971012568e-06,0,0,236,0,0.739130434782609,0.992995018409817
RAND_0918,28.8942857142857,8.35064971012568e-06,0,1,139,0,0.801801801801802,0.997191799158926
RAND_0919,28.8942857142857,8.35064971012568e-06,0,1,305,0,0.785714285714286,0.995696748688008
RAND_0920,28.8942857142857,8.35064971012568e-06,0,0,348,0,0.769911504424779,0.99420025213456
RAND_0921,21.6707142857143,0.000315516010147151,0,0,498,0,0.818181818181818,0.998415644392745
RAND_0922,28.8942857142857,8.35064971012568e-06,0,0,368,0,0.834862385321101,0.999838333824894
RAND_0923,28.8942857142857,8.35064971012568e-06,0,1,93,0,0.834862385321101,0.998730970113687
RAND_0924,28.8942857142857,8.35064971012568e-06,0,1,199,0,0.886792452830189,0.996382152110802
RAND_0925,21.6707142857143,0.000315516010147151,0,1,346,0,0.754385964912281,0.996582235708111
RAND_0926,28.8942857142857,8.35064971012568e-06,0,0,366,0,0.923076923076923,0.996575873473181
RAND_0927,21.6707142857143,0.000315516010147151,0,0,417,0,0.834862385321101,0.999310696064537
RAND_0928,28.8942857142857,8.35064971012568e-06,0,1,251,0,0.923076923076923,0.996372044879961
RAND_0929,28.8942857142857,8.35064971012568e-06,0,0,253,0,0.694915254237288,0.994454630493331
RAND_0930,21.6707142857143,0.000315516010147151,0,0,517,0,0.666666666666667,0.991306833437539
RAND_0931,28.8942857142857,8.35064971012568e-06,0,1,84,0,0.70940170940171,0.992959569173964
RAND_0932,21.6707142857143,0.000315516010147151,0,0,395,0,0.851851851851852,0.999778579281283
RAND_0933,28.8942857142857,8.35064971012568e-06,0,0,311,0,0.724137931034483,0.996588509251604
RAND_0934,14.4471428571429,0.00815293421191023,0,0,968,0,0.652892561983471,0.993304917718182
RAND_0935,14.4471428571429,0.00815293421191023,0,0,440,0,0.96078431372549,0.995290683681183
RAND_0936,28.8942857142857,8.35064971012568e-06,0,1,217,0,0.724137931034483,0.994995301930454
RAND_0937,28.8942857142857,8.35064971012568e-06,0,1,229,0,0.769911504424779,0.996225354351711
RAND_0938,28.8942857142857,8.35064971012568e-06,0,0,347,0,0.834862385321101,0.999721955458318
RAND_0939,21.6707142857143,0.000315516010147151,0,0,394,0,0.70940170940171,0.998817604129524
RAND_0940,28.8942857142857,8.35064971012568e-06,0,0,248,0,0.904761904761905,0.997069403374402
RAND_0941,28.8942857142857,8.35064971012568e-06,0,1,245,0,0.923076923076923,0.999492054107658
RAND_0942,28.8942857142857,8.35064971012568e-06,0,1,233,0,0.724137931034483,0.992411025803011
RAND_0943,28.8942857142857,8.35064971012568e-06,0,0,320,0,0.904761904761905,0.999206544839878
RAND_0944,21.6707142857143,0.000315516010147151,0,0,436,0,0.70940170940171,0.999270784349235
RAND_0945,28.8942857142857,8.35064971012568e-06,0,0,145,0,0.869158878504673,0.998542111833956
RAND_0946,28.8942857142857,8.35064971012568e-06,0,0,363,0,0.904761904761905,0.997637583023614
RAND_0947,14.4471428571429,0.00815293421191023,0,0,1094,0,0.652892561983471,0.99460354703153
RAND_0948,28.8942857142857,8.35064971012568e-06,0,0,391,0,0.724137931034483,0.999070159014416
RAND_0949,21.6707142857143,0.000315516010147151,0,0,445,0,0.666666666666667,0.994029387611795
RAND_0950,21.6707142857143,0.000315516010147151,0,0,448,0,0.694915254237288,0.999053579334444
RAND_0951,28.8942857142857,8.35064971012568e-06,0,1,243,0,0.96078431372549,0.996086178495647
RAND_0952,21.6707142857143,0.000315516010147151,0,0,454,0,0.785714285714286,0.998658703564964
RAND_0953,28.8942857142857,8.35064971012568e-06,0,0,380,0,0.941747572815534,0.994556048715751
RAND_0954,21.6707142857143,0.000315516010147151,0,0,406,0,0.739130434782609,0.996437104587758
RAND_0955,21.6707142857143,0.000315516010147151,0,0,386,0,0.724137931034483,0.996546556298246
RAND_0956,28.8942857142857,8.35064971012568e-06,0,1,300,0,0.739130434782609,0.991885694228965
RAND_0957,28.8942857142857,8.35064971012568e-06,0,1,150,0,0.769911504424779,0.99251871394697
RAND_0958,21.6707142857143,0.000315516010147151,0,0,453,0,0.869158878504673,0.989694853639321
RAND_0959,28.8942857142857,8.35064971012568e-06,0,0,371,0,0.834862385321101,0.995886568265663
RAND_0960,28.8942857142857,8.35064971012568e-06,0,0,337,0,0.739130434782609,0.994944400603192
RAND_0961,28.8942857142857,8.35064971012568e-06,0,1,92,0,0.739130434782609,0.992770336097456
RAND_0962,28.8942857142857,8.35064971012568e-06,0,1,93,0,0.834862385321101,0.99853614659188
RAND_0963,21.6707142857143,0.000315516010147151,0,0,397,0,0.754385964912281,0.998704157299344
RAND_0964,28.8942857142857,8.35064971012568e-06,0,0,342,0,0.923076923076923,0.997641225954719
RAND_0965,28.8942857142857,8.35064971012568e-06,0,1,93,0,0.739130434782609,0.998452816372687
RAND_0966,28.8942857142857,8.35064971012568e-06,0,0,130,0,0.724137931034483,0.995321901807309
RAND_0967,21.6707142857143,0.000315516010147151,0,0,371,0,0.694915254237288,0.997816680868791
RAND_0968,28.8942857142857,8.35064971012568e-06,0,1,138,0,0.769911504424779,0.995496850541706
RAND_0969,28.8942857142857,8.35064971012568e-06,0,0,305,0,0.98019801980198,0.999189794127061
RAND_0970,28.8942857142857,8.35064971012568e-06,0,1,145,0,0.904761904761905,0.989348156938832
RAND_0971,28.8942857142857,8.35064971012568e-06,0,0,321,0,0.754385964912281,0.998144506388165
RAND_0972,21.6707142857143,0.000315516010147151,0,0,401,0,0.70940170940171,0.998895372704917
RAND_0973,21.6707142857143,0.000315516010147151,0,0,393,0,0.851851851851852,0.999537771675844
RAND_0974,28.8942857142857,8.35064971012568e-06,0,0,397,0,0.785714285714286,0.993282397551957
RAND_0975,28.8942857142857,8.35064971012568e-06,0,1,232,0,0.923076923076923,0.998421757740233
RAND_0976,21.6707142857143,0.000315516010147151,0,0,355,0,0.694915254237288,0.993632872908151
RAND_0977,28.8942857142857,8.35064971012568e-06,0,0,314,0,0.886792452830189,0.99912354960499
RAND_0978,21.6707142857143,0.000315516010147151,0,0,485,0,0.680672268907563,0.997810697476315
RAND_0979,28.8942857142857,8.35064971012568e-06,0,1,254,0,0.785714285714286,0.995326792362246
RAND_0980,28.8942857142857,8.35064971012568e-06,0,0,276,0,0.801801801801802,0.996612377986214
RAND_0981,21.6707142857143,0.000315516010147151,0,0,408,0,0.680672268907563,0.994685531625175
RAND_0982,28.8942857142857,8.35064971012568e-06,0,0,355,0,0.941747572815534,0.997782723140808
RAND_0983,21.6707142857143,0.000315516010147151,0,0,431,0,0.941747572815534,0.998252716476584
RAND_0984,28.8942857142857,8.35064971012568e-06,0,0,343,0,0.754385964912281,0.992077121327299
RAND_0985,28.8942857142857,8.35064971012568e-06,0,1,305,0,0.739130434782609,0.995953660795116
RAND_0986,21.6707142857143,0.000315516010147151,0,0,487,0,0.851851851851852,0.998259190649627
RAND_0987,21.6707142857143,0.000315516010147151,0,0,330,0,0.96078431372549,0.999186357490612
RAND_0988,28.8942857142857,8.35064971012568e-06,0,1,291,0,0.739130434782609,0.995240840335959
RAND_0989,28.8942857142857,8.35064971012568e-06,0,0,315,0,0.941747572815534,0.998958200308131
RAND_0990,28.8942857142857,8.35064971012568e-06,0,0,423,0,0.680672268907563,0.998704430449234
RAND_0991,28.8942857142857,8.35064971012568e-06,0,0,275,0,0.801801801801802,0.996560338407683
RAND_0992,28.8942857142857,8.35064971012568e-06,0,1,40,0,0.739130434782609,0.994813650828305
RAND_0993,28.8942857142857,8.35064971012568e-06,0,1,27,0,0.5625,0.998435353348063
RAND_0994,21.6707142857143,0.000315516010147151,0,0,439,0,0.70940170940171,0.992675756037038
RAND_0995,21.6707142857143,0.000315516010147151,0,0,458,0,0.739130434782609,0.998310802088822
RAND_0996,21.6707142857143,0.000315516010147151,0,0,400,0,0.739130434782609,0.996668198582846
RAND_0997,21.6707142857143,0.000315516010147151,0,0,468,0,0.739130434782609,0.997938001559868
RAND_0998,28.8942857142857,8.35064971012568e-06,0,0,386,0,0.724137931034483,0.997303793620397
RAND_0999,28.8942857142857,8.35064971012568e-06,0,0,138,0,0.754385964912281,0.997265098910646
RAND_1000,21.6707142857143,0.000315516010147151,0,0,634,0,0.923076923076923,0.996512402909292
PLASMA_mult_0.25,28.8942857142857,8.35064971012568e-06,0,0,323,0,1,0.999684019886319
PLASMA_mult_0.50,28.8942857142857,8.35064971012568e-06,0,0,323,0,1,1
PLASMA_mult_0.75,28.8942857142857,8.35064971012568e-06,0,1,324,0,1,0.999844095916321
HET_thresh_50_70,21.6707142857143,0.000315516010147151,0,0,1916,0,0.408450704225352,0.94127286028173
HET_thresh_70_90,28.8942857142857,8.35064971012568e-06,0,0,323,0,1,1
HET_thresh_70_95,28.8942857142857,8.35064971012568e-06,0,0,327,0,1,0.961417735633778
RESCUE_w_0.05,21.6707142857143,0.000315516010147151,0,0,432,0,0.941747572815534,0.999989486157592
RESCUE_w_0.10,28.8942857142857,8.35064971012568e-06,0,0,323,0,1,1
RESCUE_w_0.15,28.8942857142857,8.35064971012568e-06,0,0,232,0,0.98019801980198,0.999989339965594
